"","Path","Tour.Length","Fold","EAX.PAR10","EAX.PQR10","EAX.LOG.PAR10","EAX.LOG.PQR10","LKH.PAR10","LKH.PQR10","LKH.LOG.PAR10","LKH.LOG.PQR10"
"589","lkh---eax---sophisticated/1000-179.tsp",20.5131,3,44.975,24.7655,3.8061,3.2095,2.2947,1.604,0.8306,0.4725
"590","lkh---eax---sophisticated/1000-18.tsp",20.2812,5,17.2797,10.8285,2.8495,2.3822,1.7382,1.7465,0.5529,0.5576
"591","lkh---eax---sophisticated/1000-180.tsp",21.0142,6,122.1397,86.4605,4.8052,4.4597,1.6626,1.2335,0.5084,0.2099
"592","lkh---eax---sophisticated/1000-181.tsp",23.313,8,10.6663,7.064,2.3671,1.955,1.4558,1.1845,0.3756,0.1693
"593","lkh---eax---sophisticated/1000-182.tsp",20.5516,1,41.7153,31.8165,3.7309,3.46,2.5988,2.127,0.955,0.7547
"594","lkh---eax---sophisticated/1000-183.tsp",18.6313,2,39.939,27.151,3.6874,3.3014,1.2895,1.336,0.2543,0.2897
"595","lkh---eax---sophisticated/1000-184.tsp",23.0313,4,67.3574,42.208,4.21,3.7426,2.4682,2.2865,0.9035,0.827
"596","lkh---eax---sophisticated/1000-185.tsp",23.2415,6,11.7617,7.1575,2.4648,1.9682,3.2588,2.641,1.1814,0.9712
"597","lkh---eax---sophisticated/1000-186.tsp",23.1548,2,74.3437,68.6795,4.3087,4.2295,8.2596,7.9045,2.1114,2.0674
"598","lkh---eax---sophisticated/1000-187.tsp",20.2811,4,53.574,41.347,3.9811,3.722,3.2048,3.169,1.1646,1.1534
"599","lkh---eax---sophisticated/1000-188.tsp",21.9063,5,541.843,409.8885,6.295,6.0159,4.5822,2.9835,1.5222,1.0931
"600","lkh---eax---sophisticated/1000-189.tsp",22.6655,6,149.597,105.314,5.0079,4.6569,2.1657,1.408,0.7727,0.3422
"601","lkh---eax---sophisticated/1000-19.tsp",22.5197,1,37.8837,39.1105,3.6345,3.6664,2.2861,1.9655,0.8268,0.6757
"602","lkh---eax---sophisticated/1000-190.tsp",22.8654,9,31.9197,15.693,3.4632,2.7532,1.9935,1.5305,0.6899,0.4256
"603","lkh---eax---sophisticated/1000-191.tsp",22.7659,3,98.3874,78.6855,4.5889,4.3655,4.5222,3.8245,1.509,1.3414
"604","lkh---eax---sophisticated/1000-192.tsp",21.4106,7,101.71,74.5835,4.6221,4.3119,3.589,2.3115,1.2779,0.8379
"605","lkh---eax---sophisticated/1000-193.tsp",19.8899,1,47.8947,33.3405,3.869,3.5068,3.4397,2.4085,1.2354,0.879
"606","lkh---eax---sophisticated/1000-194.tsp",21.4969,9,31.7269,20.2275,3.4572,3.007,1.909,1.9665,0.6466,0.6763
"607","lkh---eax---sophisticated/1000-195.tsp",23.172,8,4414.7444,810.5435,8.3927,6.6977,3.3127,2.299,1.1978,0.8325
"608","lkh---eax---sophisticated/1000-196.tsp",21.8249,10,32.521,29.458,3.4819,3.383,2.0823,1.736,0.7335,0.5516
"609","lkh---eax---sophisticated/1000-197.tsp",19.6786,7,59.1252,52.453,4.0797,3.9599,19.305,12.4595,2.9604,2.5225
"610","lkh---eax---sophisticated/1000-198.tsp",21.9748,5,186.1685,148.078,5.2267,4.9977,2.4231,2.218,0.885,0.7966
"611","lkh---eax---sophisticated/1000-199.tsp",21.4466,6,48.8503,27.336,3.8888,3.3082,2.1167,1.1715,0.7499,0.1583
"612","lkh---eax---sophisticated/1000-2.tsp",22.4716,7,238.968,108.341,5.4763,4.6853,1.4413,1.3825,0.3655,0.3239
"613","lkh---eax---sophisticated/1000-20.tsp",22.491,7,31.3598,14.6815,3.4455,2.6866,8.624,3.239,2.1545,1.1753
"614","lkh---eax---sophisticated/1000-200.tsp",21.5629,9,64.1216,51.68,4.1608,3.9451,2.2477,2.143,0.8099,0.7622
"615","lkh---eax---sophisticated/1000-201.tsp",20.3783,5,896.7983,800.629,6.7988,6.6854,2.6705,1.64,0.9823,0.4947
"616","lkh---eax---sophisticated/1000-202.tsp",22.4324,4,46.4006,37.3835,3.8373,3.6212,1.8655,2.057,0.6235,0.7212
"617","lkh---eax---sophisticated/1000-203.tsp",21.7066,10,200.2718,105.551,5.2997,4.6592,2.0421,1.8415,0.714,0.6106
"618","lkh---eax---sophisticated/1000-204.tsp",21.5031,9,32.9944,28.091,3.4963,3.3354,1.8647,1.737,0.6231,0.5522
"619","lkh---eax---sophisticated/1000-205.tsp",20.7153,1,41.5498,45.4435,3.7269,3.8165,2.5317,2.0255,0.9289,0.7058
"620","lkh---eax---sophisticated/1000-206.tsp",21.8263,2,33.0521,32.467,3.4981,3.4802,2.7687,1.96,1.0184,0.6729
"621","lkh---eax---sophisticated/1000-207.tsp",20.947,5,21.7418,16.558,3.0792,2.8069,2.5923,1.6925,0.9525,0.5262
"622","lkh---eax---sophisticated/1000-208.tsp",22.396,5,23.9777,18.0435,3.1771,2.8928,1.4289,1.407,0.3569,0.3415
"623","lkh---eax---sophisticated/1000-209.tsp",23.3469,4,353.9056,277.2155,5.869,5.6248,4.2047,4.38,1.4362,1.477
"624","lkh---eax---sophisticated/1000-21.tsp",22.9015,3,103.5067,93.792,4.6396,4.5411,4.9321,3.0105,1.5958,1.1021
"625","lkh---eax---sophisticated/1000-210.tsp",23.4023,8,185.1566,189.436,5.2212,5.2441,3.2382,2.2245,1.175,0.7995
"626","lkh---eax---sophisticated/1000-211.tsp",23.5037,4,11.2343,6.448,2.419,1.8638,1.4854,1.3945,0.3957,0.3325
"627","lkh---eax---sophisticated/1000-212.tsp",22.1522,9,154.4457,171.4165,5.0398,5.1441,2.7101,2.1185,0.997,0.7507
"628","lkh---eax---sophisticated/1000-213.tsp",22.1063,8,48.8885,35.994,3.8895,3.5834,4.4464,2.8265,1.4921,1.039
"629","lkh---eax---sophisticated/1000-214.tsp",19.668,2,200.3568,156.273,5.3001,5.0516,3.5101,3.302,1.2556,1.1945
"630","lkh---eax---sophisticated/1000-215.tsp",20.408,9,78.518,37.095,4.3633,3.6135,2.9632,2.3065,1.0863,0.8357
"631","lkh---eax---sophisticated/1000-216.tsp",18.5677,6,57.7872,43.0075,4.0568,3.7614,35.1494,22.278,3.5596,3.1036
"632","lkh---eax---sophisticated/1000-217.tsp",22.6543,3,65.4522,43.1705,4.1813,3.7652,2.1305,1.64,0.7564,0.4947
"633","lkh---eax---sophisticated/1000-218.tsp",22.2323,10,98.7969,95.7075,4.5931,4.5613,4.2856,3.1595,1.4553,1.1504
"634","lkh---eax---sophisticated/1000-219.tsp",19.6889,5,38.1315,24.772,3.641,3.2097,2.5459,2.5535,0.9345,0.9375
"635","lkh---eax---sophisticated/1000-22.tsp",21.4052,3,472.907,386.16,6.1589,5.9563,5.2371,4.6945,1.6558,1.5464
"636","lkh---eax---sophisticated/1000-220.tsp",22.6169,7,107.7021,46.1925,4.6794,3.8328,1.2534,1.217,0.2259,0.1964
"637","lkh---eax---sophisticated/1000-221.tsp",22.5201,4,115.898,88.8305,4.7527,4.4867,1.1955,1.2295,0.1786,0.2066
"638","lkh---eax---sophisticated/1000-222.tsp",20.3338,4,120.607,84.5085,4.7925,4.4369,4.121,3.9775,1.4161,1.3807
"639","lkh---eax---sophisticated/1000-223.tsp",22.2289,3,55.2728,33.401,4.0123,3.5086,1.2657,1.1665,0.2356,0.154
"640","lkh---eax---sophisticated/1000-224.tsp",20.0639,2,78.2267,54.7835,4.3596,4.0034,2.245,1.8625,0.8087,0.6219
"641","lkh---eax---sophisticated/1000-225.tsp",22.9564,6,36.1334,16.5285,3.5872,2.8051,2.086,1.754,0.7352,0.5619
"642","lkh---eax---sophisticated/1000-226.tsp",22.3231,2,42.5384,40.305,3.7504,3.6965,4.1203,3.5665,1.4159,1.2716
"643","lkh---eax---sophisticated/1000-227.tsp",20.4663,8,33.218,23.9435,3.5031,3.1757,2.572,2.3675,0.9447,0.8618
"644","lkh---eax---sophisticated/1000-228.tsp",22.4561,4,15.7674,9.3045,2.7579,2.2305,1.4172,1.1745,0.3487,0.1608
"645","lkh---eax---sophisticated/1000-229.tsp",20.0439,2,75.5345,74.6375,4.3246,4.3126,2.0245,1.8645,0.7053,0.623
"646","lkh---eax---sophisticated/1000-23.tsp",22.7246,1,115.9172,44.163,4.7529,3.7879,2.0271,1.572,0.7066,0.4523
"647","lkh---eax---sophisticated/1000-230.tsp",22.6444,3,10.7294,9.561,2.373,2.2577,1.4997,1.2785,0.4053,0.2457
"648","lkh---eax---sophisticated/1000-231.tsp",22.9145,3,17.9455,12.2805,2.8873,2.508,2.1869,1.645,0.7825,0.4977
"649","lkh---eax---sophisticated/1000-232.tsp",23.1764,2,102.1294,71.367,4.6262,4.2678,10.56,3.524,2.3571,1.2596
"650","lkh---eax---sophisticated/1000-233.tsp",22.3553,5,186.2192,84.045,5.2269,4.4314,8.5532,7.347,2.1463,1.9943
"651","lkh---eax---sophisticated/1000-234.tsp",23.3006,8,109.3366,50.4085,4.6944,3.9202,1.9423,1.808,0.6639,0.5922
"652","lkh---eax---sophisticated/1000-235.tsp",22.4067,8,28.4878,28.3915,3.3495,3.3461,2.1043,1.9315,0.744,0.6583
"653","lkh---eax---sophisticated/1000-236.tsp",22.837,8,15.2552,16.149,2.7249,2.7819,1.4739,1.347,0.3879,0.2979
"654","lkh---eax---sophisticated/1000-237.tsp",21.9719,4,45.4744,35.752,3.8171,3.5766,1.5513,1.4175,0.4391,0.3489
"655","lkh---eax---sophisticated/1000-238.tsp",22.9022,7,133.0975,112.366,4.8911,4.7218,6.0245,6.66,1.7958,1.8961
"656","lkh---eax---sophisticated/1000-239.tsp",21.5661,8,50.3796,35.2595,3.9196,3.5627,3.9236,3.812,1.367,1.3382
"657","lkh---eax---sophisticated/1000-24.tsp",18.6735,9,96.9956,72.6415,4.5747,4.2855,4.3426,3.534,1.4685,1.2624
"658","lkh---eax---sophisticated/1000-240.tsp",20.5776,8,57.8409,43.811,4.0577,3.7799,1.4641,1.3735,0.3812,0.3174
"659","lkh---eax---sophisticated/1000-241.tsp",22.8505,3,163.6409,101.9585,5.0977,4.6246,3.0942,2.075,1.1295,0.73
"660","lkh---eax---sophisticated/1000-242.tsp",20.6615,5,43.091,22.807,3.7633,3.1271,2.535,2.565,0.9302,0.942
"661","lkh---eax---sophisticated/1000-243.tsp",21.1034,6,24.3256,24.985,3.1915,3.2183,2.1009,2.019,0.7424,0.7026
"662","lkh---eax---sophisticated/1000-244.tsp",21.1154,4,39.5771,35.0085,3.6783,3.5556,1.1659,1.2295,0.1535,0.2066
"663","lkh---eax---sophisticated/1000-245.tsp",22.1212,2,48.9944,47.06,3.8917,3.8514,1.3811,1.301,0.3229,0.2631
"664","lkh---eax---sophisticated/1000-246.tsp",20.0355,7,89.4018,37.724,4.4931,3.6303,1.5192,1.2115,0.4182,0.1919
"665","lkh---eax---sophisticated/1000-247.tsp",21.5626,6,29.0243,19.5215,3.3681,2.9715,2.0371,1.8735,0.7115,0.6278
"666","lkh---eax---sophisticated/1000-248.tsp",22.7883,10,133.3082,135.311,4.8927,4.9076,12.6672,11.4095,2.539,2.4344
"667","lkh---eax---sophisticated/1000-249.tsp",22.3875,4,82.9117,78.7945,4.4178,4.3668,1.1914,1.0795,0.1751,0.0765
"668","lkh---eax---sophisticated/1000-25.tsp",22.5047,7,119.9795,115.0845,4.7873,4.7457,2.0517,1.5895,0.7187,0.4634
"669","lkh---eax---sophisticated/1000-250.tsp",21.8211,5,209.5288,248.217,5.3449,5.5143,3.1425,3.0625,1.145,1.1192
"670","lkh---eax---sophisticated/1000-251.tsp",23.0642,9,23.8333,21.4675,3.1711,3.0665,4.5309,4.4005,1.5109,1.4817
"671","lkh---eax---sophisticated/1000-252.tsp",22.6397,4,242.8778,190.0215,5.4926,5.2471,7.8651,3.5425,2.0624,1.2648
"672","lkh---eax---sophisticated/1000-253.tsp",23.5955,3,69.4427,51.998,4.2405,3.9512,4.19,2.0615,1.4327,0.7234
"673","lkh---eax---sophisticated/1000-254.tsp",20.4447,5,196.7698,190.7625,5.282,5.251,6.681,3.3645,1.8993,1.2133
"674","lkh---eax---sophisticated/1000-255.tsp",22.555,8,225.4577,208.871,5.4181,5.3417,7.7466,4.9475,2.0473,1.5989
"675","lkh---eax---sophisticated/1000-256.tsp",22.41,4,154.0658,137.5365,5.0374,4.9239,9.6135,5.721,2.2632,1.7441
"676","lkh---eax---sophisticated/1000-257.tsp",23.1177,10,191.6106,151.724,5.2555,5.0221,24.9849,26.487,3.2183,3.2767
"677","lkh---eax---sophisticated/1000-258.tsp",22.7489,5,62.894,56.2705,4.1415,4.0302,1.8668,1.668,0.6242,0.5116
"678","lkh---eax---sophisticated/1000-259.tsp",23.4597,6,380.1269,341.7445,5.9405,5.8341,32.6134,26.016,3.4847,3.2587
"679","lkh---eax---sophisticated/1000-26.tsp",22.395,2,134.7849,64.6355,4.9037,4.1688,2.9211,2.3925,1.072,0.8723
"680","lkh---eax---sophisticated/1000-260.tsp",23.1512,2,15.7149,13.425,2.7546,2.5971,1.974,1.7205,0.6801,0.5426
"681","lkh---eax---sophisticated/1000-261.tsp",21.3011,9,53.8946,36.408,3.987,3.5948,1.8465,1.8445,0.6133,0.6122
"682","lkh---eax---sophisticated/1000-262.tsp",23.1326,7,296.9924,250.7595,5.6937,5.5245,1.8108,1.7465,0.5938,0.5576
"683","lkh---eax---sophisticated/1000-263.tsp",23.2903,2,275.2251,227.43,5.6176,5.4268,32.2787,20.024,3.4744,2.9969
"684","lkh---eax---sophisticated/1000-264.tsp",20.2402,10,75.3193,55.164,4.3217,4.0103,1.6919,1.488,0.5259,0.3974
"685","lkh---eax---sophisticated/1000-265.tsp",22.9546,2,52.9493,21.8995,3.9693,3.0865,2.822,2.2325,1.0374,0.8031
"686","lkh---eax---sophisticated/1000-266.tsp",20.7631,9,119.7574,50.7925,4.7855,3.9277,1.202,1.121,0.184,0.1142
"687","lkh---eax---sophisticated/1000-267.tsp",21.8173,10,16.3349,10.1245,2.7933,2.315,2.0952,1.3975,0.7396,0.3347
"688","lkh---eax---sophisticated/1000-268.tsp",22.0426,7,88.6544,52.056,4.4847,3.9523,2.9253,1.6045,1.0734,0.4728
"689","lkh---eax---sophisticated/1000-269.tsp",21.8102,5,113.2376,69.8415,4.7295,4.2462,4.3587,5.0205,1.4722,1.6135
"690","lkh---eax---sophisticated/1000-27.tsp",22.8762,3,57.0553,32.283,4.044,3.4745,2.5996,2.2425,0.9554,0.8076
"691","lkh---eax---sophisticated/1000-270.tsp",22.8489,3,50.1018,21.8605,3.9141,3.0847,2.0603,1.851,0.7229,0.6157
"692","lkh---eax---sophisticated/1000-271.tsp",21.5203,2,98.2585,75.3455,4.5876,4.3221,11.7781,9.803,2.4662,2.2827
"693","lkh---eax---sophisticated/1000-272.tsp",22.0717,3,47.515,38.092,3.861,3.64,6.8968,5.694,1.9311,1.7394
"694","lkh---eax---sophisticated/1000-273.tsp",20.1312,3,100.1518,49.197,4.6067,3.8958,6.449,3.2545,1.8639,1.18
"695","lkh---eax---sophisticated/1000-274.tsp",21.3709,1,89.4284,90.749,4.4934,4.5081,1.3617,1.2735,0.3087,0.2418
"696","lkh---eax---sophisticated/1000-275.tsp",19.9766,5,90.5241,76.87,4.5056,4.3421,5.3455,3.847,1.6763,1.3473
"697","lkh---eax---sophisticated/1000-276.tsp",20.5555,5,95.8388,90.6645,4.5627,4.5072,1.4085,1.355,0.3425,0.3038
"698","lkh---eax---sophisticated/1000-277.tsp",21.0676,9,14.5037,11.437,2.6744,2.4369,1.1945,1.1115,0.1777,0.1057
"699","lkh---eax---sophisticated/1000-278.tsp",22.7239,6,148.1163,130.7545,4.998,4.8733,12.4046,7.507,2.5181,2.0158
"700","lkh---eax---sophisticated/1000-279.tsp",21.2345,5,15.2872,11.9125,2.727,2.4776,1.0883,1.0225,0.0846,0.0223
"701","lkh---eax---sophisticated/1000-28.tsp",21.1281,5,18.9105,20.745,2.9397,3.0323,2.5694,2.0775,0.9437,0.7312
"702","lkh---eax---sophisticated/1000-280.tsp",22.0113,4,135.5552,76.2975,4.9094,4.3346,2.4176,1.878,0.8828,0.6302
"703","lkh---eax---sophisticated/1000-281.tsp",22.2559,10,113.4666,108.4215,4.7315,4.686,3.465,2.421,1.2427,0.8842
"704","lkh---eax---sophisticated/1000-282.tsp",19.6091,8,48.8583,51.455,3.8889,3.9407,4.2455,3.963,1.4459,1.377
"705","lkh---eax---sophisticated/1000-283.tsp",20.1657,4,43.3589,34.178,3.7695,3.5316,1.3833,1.352,0.3245,0.3016
"706","lkh---eax---sophisticated/1000-284.tsp",22.4267,4,105.1447,75.9715,4.6553,4.3304,2.7479,2.07,1.0108,0.7275
"707","lkh---eax---sophisticated/1000-285.tsp",23.0215,4,30.4528,12.9015,3.4162,2.5573,1.3349,1.352,0.2889,0.3016
"708","lkh---eax---sophisticated/1000-286.tsp",21.0612,2,75.7987,48.093,4.3281,3.8731,8.374,5.982,2.1251,1.7888
"709","lkh---eax---sophisticated/1000-287.tsp",23.0322,7,33.1723,35.022,3.5017,3.556,1.2577,1.2,0.2293,0.1823
"710","lkh---eax---sophisticated/1000-288.tsp",22.3627,4,78.5842,61.8045,4.3642,4.124,1.3376,1.2985,0.2909,0.2612
"711","lkh---eax---sophisticated/1000-289.tsp",22.2221,8,42.5923,38.3055,3.7517,3.6456,1.568,1.067,0.4498,0.0649
"712","lkh---eax---sophisticated/1000-29.tsp",21.2942,5,33.5966,27.729,3.5144,3.3225,1.8195,1.5805,0.5986,0.4577
"713","lkh---eax---sophisticated/1000-290.tsp",20.8076,2,96.9676,53.815,4.5744,3.9856,2.6572,2.095,0.9773,0.7396
"714","lkh---eax---sophisticated/1000-291.tsp",22.4869,1,215.5003,131.734,5.373,4.8808,38.0964,12.8145,3.6401,2.5506
"715","lkh---eax---sophisticated/1000-292.tsp",22.2611,1,20.4443,11.505,3.0177,2.4428,2.0432,1.379,0.7145,0.3214
"716","lkh---eax---sophisticated/1000-293.tsp",18.7359,6,36.8739,23.918,3.6075,3.1746,4.405,4.1095,1.4827,1.4133
"717","lkh---eax---sophisticated/1000-294.tsp",22.5932,7,220.8748,201.8895,5.3976,5.3077,114.353,108.5455,4.7393,4.6872
"718","lkh---eax---sophisticated/1000-295.tsp",22.972,4,113.6847,80.577,4.7334,4.3892,2.4794,1.771,0.908,0.5715
"719","lkh---eax---sophisticated/1000-296.tsp",20.1047,1,30.0261,29.086,3.4021,3.3703,1.9853,1.452,0.6858,0.3729
"720","lkh---eax---sophisticated/1000-297.tsp",23.2922,3,63.2875,32.263,4.1477,3.4739,2.2809,1.8255,0.8246,0.6019
"721","lkh---eax---sophisticated/1000-298.tsp",22.0474,1,167.1031,155.7855,5.1186,5.0485,1.4463,1.42,0.369,0.3507
"722","lkh---eax---sophisticated/1000-299.tsp",22.9344,10,21.1385,6.8345,3.0511,1.922,2.4446,1.675,0.8939,0.5158
"723","lkh---eax---sophisticated/1000-3.tsp",22.4716,1,41.8142,30.1575,3.7332,3.4064,1.213,1.218,0.1931,0.1972
"724","lkh---eax---sophisticated/1000-30.tsp",23.3047,4,121.1297,41.1435,4.7969,3.7171,4.6747,4.573,1.5422,1.5202
"725","lkh---eax---sophisticated/1000-300.tsp",23.4749,6,87.8868,80.3085,4.476,4.3859,2.3187,2.002,0.841,0.6941
"726","lkh---eax---sophisticated/1000-301.tsp",22.3175,4,216.7307,202.447,5.3787,5.3105,3.6807,3.698,1.3031,1.3078
"727","lkh---eax---sophisticated/1000-302.tsp",22.615,6,69.8814,45.511,4.2468,3.818,2.5484,2.1775,0.9355,0.7782
"728","lkh---eax---sophisticated/1000-303.tsp",20.912,5,51.8965,36.374,3.9493,3.5939,1.3875,1.347,0.3275,0.2979
"729","lkh---eax---sophisticated/1000-304.tsp",23.1858,1,90.3281,45.189,4.5034,3.8109,1.6351,1.261,0.4917,0.2319
"730","lkh---eax---sophisticated/1000-305.tsp",23.0145,1,68.1012,33.197,4.221,3.5025,4.2899,3.0015,1.4563,1.0991
"731","lkh---eax---sophisticated/1000-306.tsp",20.974,7,261.6574,245.9255,5.567,5.505,2.0526,1.623,0.7191,0.4843
"732","lkh---eax---sophisticated/1000-307.tsp",23.1135,10,68.3033,28.8335,4.224,3.3615,3.1925,2.3955,1.1608,0.8736
"733","lkh---eax---sophisticated/1000-308.tsp",19.3706,5,217.7589,180.9335,5.3834,5.1981,6.9084,5.0135,1.9327,1.6121
"734","lkh---eax---sophisticated/1000-309.tsp",23.6032,5,6.1114,3.8355,1.8102,1.3443,1.1072,1.071,0.1018,0.0686
"735","lkh---eax---sophisticated/1000-31.tsp",21.7661,5,68.2656,42.2575,4.2234,3.7438,3.9772,3.5075,1.3806,1.2549
"736","lkh---eax---sophisticated/1000-310.tsp",21.1337,10,10.786,9.05,2.3782,2.2028,1.2885,1.165,0.2535,0.1527
"737","lkh---eax---sophisticated/1000-311.tsp",23.0363,7,42.0902,24.903,3.7398,3.215,3.5339,2.649,1.2624,0.9742
"738","lkh---eax---sophisticated/1000-312.tsp",22.7576,5,169.3216,134.3685,5.1318,4.9006,7.8188,6.919,2.0565,1.9343
"739","lkh---eax---sophisticated/1000-313.tsp",21.7236,3,72.3989,41.7815,4.2822,3.7325,1.4938,1.415,0.4013,0.3471
"740","lkh---eax---sophisticated/1000-314.tsp",21.5492,3,67.7021,53.72,4.2151,3.9838,3.6186,2.83,1.2861,1.0403
"741","lkh---eax---sophisticated/1000-315.tsp",21.8411,10,554.5357,382.4305,6.3181,5.9465,4.0819,1.9675,1.4066,0.6768
"742","lkh---eax---sophisticated/1000-316.tsp",22.3488,9,66.829,60.695,4.2021,4.1059,1.9646,1.737,0.6753,0.5522
"743","lkh---eax---sophisticated/1000-317.tsp",20.6059,1,216.4894,148.991,5.3775,5.0039,25.3046,19.617,3.231,2.9764
"744","lkh---eax---sophisticated/1000-318.tsp",21.9187,3,78.9916,26.136,4.3693,3.2633,2.8035,2.4595,1.0309,0.9
"745","lkh---eax---sophisticated/1000-319.tsp",19.7634,1,311.5516,297.032,5.7416,5.6938,4.1685,4.218,1.4276,1.4394
"746","lkh---eax---sophisticated/1000-32.tsp",22.2111,7,152.959,84.8885,5.0302,4.4413,1.6108,1.494,0.4767,0.4015
"747","lkh---eax---sophisticated/1000-320.tsp",19.6887,8,70.0633,20.209,4.2494,3.0061,1.898,1.149,0.6408,0.1389
"748","lkh---eax---sophisticated/1000-321.tsp",21.8718,2,483.1835,335.569,6.1804,5.8158,3.4226,2.3335,1.2304,0.8474
"749","lkh---eax---sophisticated/1000-322.tsp",22.0253,2,108.3398,90.8705,4.6853,4.5094,39.2595,42.8235,3.6702,3.7571
"750","lkh---eax---sophisticated/1000-323.tsp",20.6471,6,760.6641,518.009,6.6342,6.25,10.0417,8.973,2.3067,2.1942
"751","lkh---eax---sophisticated/1000-324.tsp",22.8565,5,57.7353,58.6925,4.0559,4.0723,2.6601,1.5385,0.9784,0.4308
"752","lkh---eax---sophisticated/1000-325.tsp",20.4338,1,47.4284,38.3785,3.8592,3.6475,2.2448,1.8215,0.8086,0.5997
"753","lkh---eax---sophisticated/1000-326.tsp",20.9148,3,33.4963,33.5195,3.5114,3.5121,3.171,2.6585,1.154,0.9778
"754","lkh---eax---sophisticated/1000-327.tsp",22.3147,3,136.1752,73.0475,4.9139,4.2911,3.5563,3.5365,1.2687,1.2631
"755","lkh---eax---sophisticated/1000-328.tsp",21.7648,7,296.8375,164.1895,5.6932,5.101,3.3736,3.262,1.216,1.1823
"756","lkh---eax---sophisticated/1000-329.tsp",20.5408,2,100.7481,55.6385,4.6126,4.0189,3.3203,1.9275,1.2001,0.6562
"757","lkh---eax---sophisticated/1000-33.tsp",21.0748,8,244.3052,229.408,5.4984,5.4355,2.0939,1.9115,0.739,0.6479
"758","lkh---eax---sophisticated/1000-330.tsp",22.8399,6,46.0395,35.3315,3.8295,3.5648,5.0116,4.971,1.6118,1.6036
"759","lkh---eax---sophisticated/1000-331.tsp",19.5646,6,149.9511,103.8345,5.0103,4.6428,8.1129,8.449,2.0935,2.134
"760","lkh---eax---sophisticated/1000-332.tsp",19.7549,4,77.134,81.181,4.3455,4.3967,2.1196,2.0555,0.7512,0.7205
"761","lkh---eax---sophisticated/1000-333.tsp",21.0075,4,48.942,33.3865,3.8906,3.5082,1.5881,1.256,0.4625,0.2279
"762","lkh---eax---sophisticated/1000-334.tsp",20.5096,4,92.1445,51.5875,4.5234,3.9433,14.8954,13.458,2.7011,2.5996
"763","lkh---eax---sophisticated/1000-335.tsp",22.2662,5,118.743,57.227,4.777,4.047,1.435,1.2835,0.3612,0.2496
"764","lkh---eax---sophisticated/1000-336.tsp",21.9076,7,364.8408,349.109,5.8995,5.8554,2.0824,1.2325,0.7335,0.209
"765","lkh---eax---sophisticated/1000-337.tsp",22.9983,9,112.9038,80.6555,4.7265,4.3902,22.3518,16.884,3.1069,2.8264
"766","lkh---eax---sophisticated/1000-338.tsp",20.5112,3,218.26,186.062,5.3857,5.2261,1.5204,1.402,0.419,0.3379
"767","lkh---eax---sophisticated/1000-339.tsp",20.9392,7,85.8574,64.29,4.4527,4.1634,7.3707,6.2155,1.9975,1.827
"768","lkh---eax---sophisticated/1000-34.tsp",18.8603,9,124.0672,73.93,4.8208,4.3031,3.5775,2.526,1.2747,0.9266
"769","lkh---eax---sophisticated/1000-340.tsp",19.1522,5,45.9073,28.9835,3.8266,3.3667,2.0306,1.5645,0.7083,0.4476
"770","lkh---eax---sophisticated/1000-341.tsp",19.9882,9,36.9489,25.8565,3.6095,3.2526,1.4588,1.389,0.3776,0.3286
"771","lkh---eax---sophisticated/1000-342.tsp",21.805,3,602.3605,513.5255,6.4009,6.2413,6.8937,6.4675,1.9306,1.8668
"772","lkh---eax---sophisticated/1000-343.tsp",22.4088,8,109.3033,31.684,4.6941,3.4558,2.7793,1.767,1.0222,0.5693
"773","lkh---eax---sophisticated/1000-344.tsp",22.1729,7,109.7298,86.86,4.698,4.4643,3.3544,3.0005,1.2103,1.0988
"774","lkh---eax---sophisticated/1000-345.tsp",22.168,10,23.6495,14.3725,3.1633,2.6653,1.8783,1.5955,0.6304,0.4672
"775","lkh---eax---sophisticated/1000-346.tsp",22.5468,4,72.8252,64.2355,4.2881,4.1626,1.8029,1.6285,0.5894,0.4877
"776","lkh---eax---sophisticated/1000-347.tsp",22.6531,7,108.8951,90.725,4.6904,4.5078,2.378,1.8265,0.8663,0.6024
"777","lkh---eax---sophisticated/1000-348.tsp",21.9884,5,117.6094,52.0835,4.7674,3.9528,1.572,1.4055,0.4523,0.3404
"778","lkh---eax---sophisticated/1000-349.tsp",23.08,3,430.7249,315.6925,6.0655,5.7548,79.9209,55.376,4.381,4.0141
"779","lkh---eax---sophisticated/1000-35.tsp",22.0789,10,182.8561,74.5335,5.2087,4.3112,21.5707,15.808,3.0713,2.7605
"780","lkh---eax---sophisticated/1000-350.tsp",23.4816,2,101.2714,58.088,4.6178,4.062,2.2854,1.2505,0.8265,0.2235
"781","lkh---eax---sophisticated/1000-351.tsp",22.4772,10,70.0232,69.424,4.2488,4.2402,5.5758,4.5575,1.7184,1.5168
"782","lkh---eax---sophisticated/1000-352.tsp",23.056,9,98.4658,53.1975,4.5897,3.974,6.2357,3.8955,1.8303,1.3598
"783","lkh---eax---sophisticated/1000-353.tsp",21.1185,2,10.9185,10.793,2.3905,2.3789,1.2461,1.233,0.22,0.2095
"784","lkh---eax---sophisticated/1000-354.tsp",21.9499,5,158.8079,80.144,5.0677,4.3838,23.1634,20.2535,3.1426,3.0083
"785","lkh---eax---sophisticated/1000-355.tsp",20.7877,3,55.8181,41.42,4.0221,3.7238,14.6465,8.617,2.6842,2.1537
